payment_id,loan_id,payment_date,amount_paid,payment_status
20b7c647-f224-4fdf-8702-4fdab0ee44dc,36845,2023-03-15,1021.53,On-Time
1fa29810-cf0e-4c7d-8d1e-193d49fec491,79571,2023-10-08,1412.73,Late
bdf90f7c-9970-4652-8ce3-58a191a137df,92000,2024-02-17,1429.66,Missed
8dfb3ec2-a523-424c-8b31-c76f66c64552,40535,2024-07-02,1046.64,Late
3e531ebe-b5ac-4b55-b25c-3d86034d3edc,23759,2024-02-24,1296.25,On-Time
f2edca78-38b5-4562-906f-680418d588a3,78967,2024-04-24,907.81,Late
bfce5717-b901-40f3-bea2-ae4f774e2f50,12263,2022-12-08,834.34,Missed
837116d6-48be-42d3-aef6-438c56f591eb,31248,2023-11-25,557.88,Late
897648fd-e3a9-4721-b50a-ce523dc63ec4,51693,2023-01-09,350.99,On-Time
adce0007-765a-4eb8-91da-563bd37c0f77,20611,2024-01-20,1284.09,On-Time
abaca848-7abd-4cbf-9a05-7a83b896759d,92893,2023-12-16,1326.9,On-Time
ef49977d-74a9-4ffc-95e9-e2bc86347386,60091,2023-03-19,850.19,Late
11143b81-86b6-464c-a6d5-a31134715069,23425,2023-03-12,109.5,Late
91f454ef-4fb7-41ed-9928-72e432557ac0,96303,2024-08-02,1112.07,Missed
cbb9d871-044a-483a-8179-2b1935ec8fbf,31978,2022-11-07,476.31,Missed
2bba39af-8e35-4bb1-9fda-87e05ff011f1,39591,2024-02-12,784.77,Late
ec603113-f089-4c28-b01e-19cc31a9bbf3,64734,2023-01-07,1356.14,Late
02c2641a-569c-49b2-8305-4516de2e5056,52915,2024-07-25,846.13,On-Time
cdd3bdcd-4347-496d-9f7c-0967bfdc48f5,86382,2022-10-17,872.97,On-Time
95002131-89b6-4608-aea4-5dc463860257,33700,2023-04-25,1168.38,Missed
96551b0b-bca4-4204-b0f2-884fb3e3ef33,66282,2024-02-04,186.47,On-Time
a1a1b39e-f104-43a7-9710-898292857ea0,69506,2024-03-06,355.9,On-Time
33fed380-95cc-4919-a6e4-44cb883ada88,30269,2023-06-15,968.33,On-Time
4361efe7-e0d0-40af-b93c-006056b81452,72549,2023-12-12,278.79,Late
9834aae7-e134-41b2-9c2e-5984d13099b3,53996,2024-09-12,517.23,Missed
a334da02-81be-469f-a70b-c9095529c007,67642,2023-11-02,376.35,Missed
e43f28e1-ffdc-44f6-8aab-fab34b0aef77,52963,2023-05-03,137.36,Late
d4abad24-c4e4-47b1-b0ea-444320b5484a,43117,2023-08-18,1394.45,Late
b719c363-cb47-417a-ae93-fa796ef1c627,10349,2024-05-15,675.51,On-Time
11e1fa52-04c8-421b-931f-335ffdc31811,97882,2023-06-03,337.33,On-Time
423b8b14-b22f-402c-815d-c7e086d3e1c6,69101,2023-05-29,1341.93,Late
1395c01f-b5d6-4e62-9cfe-b4d7ed444073,55493,2022-11-18,1177.36,Missed
b45bac12-f329-4360-b4bc-119efc902469,90336,2023-12-17,1471.55,Late
25791cdd-096d-4ac9-a3f4-8d223470a39c,99861,2023-10-02,1166.32,Missed
c957e081-dc16-4aae-9e80-899fe16b5a74,57152,2024-06-14,487.82,On-Time
8964a70e-d769-4086-b466-83d27eb86b4f,41041,2023-07-18,593.26,On-Time
5a03fbfc-ed76-4d88-9870-bba10ca58ac4,17755,2022-12-15,1450.0,Late
8097f8eb-4ce8-4755-97dc-c72a72faa45a,86869,2024-05-06,1020.4,Missed
4a291be7-418b-4e94-b0e7-e89bbcba7640,94646,2023-01-26,1252.42,On-Time
359eb21b-3109-4aa2-b25e-d6dd7b1bf76e,18328,2023-05-19,737.89,On-Time
53f2903e-5092-4dcd-9627-5ffa04b36d85,23065,2023-08-10,306.09,Late
c4f9cc47-cf7f-40d2-b07e-13afb9dbdd13,23221,2024-06-30,1434.25,Missed
5ab61e53-8f6b-423d-99b7-4a0d62da33f4,97904,2024-03-06,1124.02,Missed
dcfe5a9d-64c6-44fa-bb49-e18c99ddc7c5,42844,2023-08-24,896.21,Late
74667a57-0b7d-4f66-a486-c3946a46b1fd,57440,2024-07-05,997.01,Late
25db3c1c-22af-4d98-8b33-5987c9d58c0d,78313,2023-12-23,1115.76,Late
ccc72231-cdce-48f0-abe3-725db0fc8cda,29637,2022-10-28,704.47,On-Time
44d7af29-7e34-40bb-a1ef-e81e36692a79,89455,2024-01-21,472.58,Late
dfcce83e-bec4-45d2-82a7-52e6ebcebfdc,18392,2022-11-17,1316.27,Missed
1ac439cd-6323-4b1d-b7e6-39745ec47029,31834,2023-04-27,1310.03,On-Time
32254019-4c4c-4156-a915-dfc0c68533b7,82656,2023-04-22,1479.88,On-Time
2e0e1959-9cf8-41cc-9f7c-a00ce50d297e,50858,2023-08-12,268.97,On-Time
a56ef16a-6ab8-4b08-87ad-961a0cc9c695,49597,2024-02-04,735.96,On-Time
051bba01-2cf8-4154-bc16-8347e2877688,52038,2024-08-21,1381.16,Missed
840e7aba-424c-4672-9bee-d2009e027e07,76591,2024-03-31,866.16,Late
f831d7c4-bd8e-4f73-b61f-b28a6f5f2dac,17043,2023-01-12,1307.21,Late
609e1432-bb9a-4b70-b0c9-d3d5d5a513b5,82914,2024-08-10,1012.84,Late
c4d595e3-f9e6-446a-ab08-148404de3b7e,13820,2022-12-24,237.58,Late
0f26caff-5687-435b-897a-ce040f1abbc0,99511,2024-03-14,51.37,Late
d01f5233-a31e-4493-88c4-4fcffc7e1902,18013,2023-06-28,352.91,Late
02c9885a-18a0-4a24-a042-061f0dc0a2d7,43130,2023-12-25,117.1,On-Time
9438f1be-d101-494c-a5cd-3f22c358f831,98363,2022-10-27,1248.55,Missed
1aa637b6-66cc-4da2-adb1-1adde415e52b,43884,2023-01-30,67.28,Missed
93199cbb-7b45-4b49-bbb6-2d8ea77a6976,74011,2023-04-19,240.6,On-Time
bc217429-f838-4f0c-b20c-8d4ee583fe99,41454,2024-09-21,675.61,Missed
62bef45f-09db-43dd-b331-d56f599f2a64,64881,2023-02-17,1290.51,Late
ec345d67-5a2b-4146-adfc-03466d2d0e10,15463,2022-09-28,617.4,Late
3f211220-340f-4d7a-9304-3d258958c5cf,60954,2023-06-01,620.39,Missed
f81463d4-b114-42f7-8924-393576623a17,87814,2023-11-13,1026.11,On-Time
4f4cf3f6-9156-48b0-82d2-80fa9bfada05,84206,2023-04-17,1082.42,Missed
69a369f8-ba24-448a-adda-11592494c3f2,79613,2023-11-19,970.3,On-Time
fbfe2b14-8c0e-465d-90d6-c3ae45f9035b,88703,2024-05-02,871.01,On-Time
94d93f94-3502-40fd-87f1-961f8ac54ee4,92222,2024-03-21,1367.3,On-Time
74242192-bf85-4428-9b12-e210283d718b,99243,2024-01-19,277.0,Late
4b68c64d-adf6-4b46-8a90-09e0a6332171,60799,2023-12-07,240.44,Missed
762db44d-232f-4b34-82f5-320da4272cc3,23425,2023-12-16,120.88,Late
42dc13e7-5933-4a54-a0cc-40e1c1b9fabe,32718,2022-10-23,1027.99,Late
f038cc68-07c3-4a1a-8619-bf5f13e18160,65265,2023-02-01,1245.68,On-Time
72f8b1d0-36d1-4601-8546-d4eba1a328db,58981,2023-11-06,849.96,On-Time
9926c3ac-c752-42b6-87ea-28e7bb329aa0,12124,2022-10-21,1160.9,Missed
68e5300d-1ba3-4c1c-95a5-b76a60b4f67f,12440,2024-05-14,1442.97,Missed
9a9b959e-a50b-4f8b-a097-bd9caebb6dbf,25557,2022-12-21,1023.27,Late
663c062a-3378-460d-9e57-1a7edb6a5795,45461,2023-12-02,459.51,On-Time
9636e048-8a08-4128-88f3-afe1fdb58c0d,16852,2023-08-18,591.29,Missed
6626a5a4-f45f-4327-b9e8-5aef128daded,88228,2022-10-19,1302.9,On-Time
879a0e4f-1936-4dd5-9acb-eed37b92a140,46095,2024-02-15,493.46,On-Time
9a21c605-8470-468d-9571-117081866d95,24751,2023-10-18,1158.81,Late
739f32a9-404d-4bfd-adca-e689afcba358,69513,2023-01-15,620.6,Late
1cd1ce9a-1dbe-4896-af4c-ffecea98e48f,95452,2023-12-03,402.89,Late
88e3b0a8-de5a-483f-956d-34737d913fed,23042,2024-02-09,311.1,On-Time
43d108ed-de80-46dc-88d7-85e363e5645a,53846,2024-09-01,1284.43,On-Time
fb0566f9-a652-4f7d-ac59-adb48ee153bd,76330,2023-02-11,548.78,Late
ac2c67e9-82d9-46f9-93fc-fbabf6baac72,94152,2024-05-08,932.67,Late
978d9370-88a4-4d21-9427-80feb691ca6c,13227,2024-09-10,1078.83,Late
6082f80a-35ec-4fd5-8a24-48369ad091c8,56289,2022-10-28,989.78,Late
5d3b46a6-a967-4cfe-ba6b-c250dbec7f8c,57755,2023-07-30,880.89,Missed
ec1c9e36-63a3-4ef0-8698-b3d497f9e2d8,74589,2022-12-22,139.11,Late
8a6ce93a-f291-4b63-b820-f1e65665d7c6,76650,2023-10-04,1232.08,Missed
9e53377c-e0f1-4230-aeef-10074af6c387,75473,2023-08-24,1259.96,Missed
00204865-08ff-465e-ab3c-07683ca051bf,70588,2023-11-28,1283.94,On-Time
b1204b90-a54f-4857-ad8c-9c2b7db848c8,93991,2023-10-25,343.62,Missed
d10a9d91-e6d4-40c6-a65f-f16f3c9be9d6,76110,2024-04-10,1038.84,Missed
1fa39531-5b2b-4b7b-9330-5839d18eeef0,43517,2024-09-14,1003.62,Late
36f8b9a2-1b23-429e-bd80-872f08a687d8,86199,2024-04-06,1315.85,Late
476bfe5f-1011-44b2-b3cd-26af7788fc74,94954,2022-10-29,99.51,On-Time
a7b138a2-bd9e-412b-956f-3b2cac28c55f,69770,2023-03-31,1417.24,Late
91ab84b2-d689-49e0-b337-27f6095e60da,50061,2023-12-14,1477.49,Late
3cbc6ab4-3511-4539-aa9b-e33ceb375f1c,90463,2022-11-26,365.42,Missed
be439537-3251-41ed-ba9c-4789784e4569,75751,2024-03-18,150.43,On-Time
3431262d-6433-4c58-bd47-eadd925350ea,15210,2024-07-19,525.17,On-Time
a5fd651f-09b2-433d-a7f9-c3e21b93107b,86205,2023-07-04,1436.53,On-Time
0b8801cb-2e2d-4281-960d-99215ce53a4f,51892,2023-10-21,345.33,Late
a57d77ce-91b1-424d-a42e-09e01e4d4caa,27816,2023-11-27,1046.26,Missed
2112fc30-bf8a-4d39-9545-b4a57701a9c8,64685,2022-12-08,287.48,On-Time
64aa421d-e114-4fd5-bec0-1fe31d610369,19706,2023-09-05,1454.41,On-Time
8a4b45d9-0033-4b1f-8d0d-c90a3dccac0a,10458,2023-07-15,108.31,On-Time
0987e74c-619b-4d57-b808-d2010aa450a4,35893,2023-01-15,1352.62,Missed
5e9f2992-2214-4304-8ae2-bf3a1c06f13c,23400,2023-05-01,461.85,Missed
7bd3c510-485f-4f03-bbbf-131662df1d16,38431,2023-10-02,1457.84,Late
75fa14c7-d5fa-474b-a89c-37e663e067a7,12126,2023-03-24,1179.51,Missed
fdde508b-5a03-408a-be30-f86b2ba9addd,95849,2023-08-27,633.39,Missed
47615199-894b-47df-a212-ccda3cc48e65,20857,2023-10-29,316.91,Late
e5eab39a-d345-4f55-bb62-389d10c28df6,28891,2024-07-23,1047.97,On-Time
777446a7-3ab7-4fe8-bb11-4bb5cdc2fb79,78722,2024-07-02,750.57,Late
f993327b-9566-4ae3-ba84-093779dc459d,34545,2022-10-14,1253.28,On-Time
3ec59fbe-41a3-4692-ad64-b821ab105cdc,63892,2022-10-28,1068.76,Missed
1d0f7f12-e981-4bec-9b1e-a4348ecbcf6a,72000,2024-04-08,220.44,Late
7c623792-f242-4669-bddb-333a9e654eba,37584,2023-09-10,985.15,Missed
408feb0e-6331-4f01-bb9c-e5bc491796a7,51880,2022-10-12,1074.33,On-Time
11fd6869-9f3e-472f-9878-7bb8da5d5311,25226,2023-07-23,1020.77,Late
23fd699a-d743-4e7f-9da9-1a1a3112b102,71047,2023-11-24,1042.85,Missed
fea7173d-7d51-4aa9-bf40-0e744a57dfb2,32828,2024-03-18,924.93,On-Time
13f76209-781e-48b7-a4ae-fcb697d80dc1,14121,2024-01-31,1476.25,On-Time
984fa62c-a7ec-4b0a-a483-aed711759ba8,28413,2023-09-27,405.46,Late
d655cea7-aae7-4773-bea8-e20edb372290,19599,2023-05-08,1265.69,Late
7c6bfdd6-a339-4603-ac45-51010cc8c77e,77393,2023-03-18,821.58,Missed
8c2904e3-bb3b-46f2-92ce-eadc2d8a0b15,91810,2024-09-05,1351.55,Late
3a7e8c44-da84-48df-a75d-e869348c22cc,12124,2023-10-15,1162.57,Late
6e1630da-f5b8-485b-8c70-c6928b82474f,26698,2022-12-20,276.78,Late
4cc8d919-44cb-49a8-b908-26b2b9e500d6,11907,2024-04-06,1357.92,Late
58066bec-7694-4e44-9446-1ac8e7e8e1dc,87707,2023-10-29,843.43,On-Time
1f280545-da8f-42c4-9dd8-6618d8f45a0b,84591,2023-11-19,514.9,Late
8d44a2ad-efe4-4b28-b151-ded06deebbfc,60799,2023-12-18,217.01,On-Time
252920f4-a291-47ca-87a0-fc32aa627fdd,19704,2024-02-16,534.6,On-Time
5eefe435-ebaf-42fd-9836-c41fdf48989f,57807,2023-09-13,1215.57,Late
acad48d5-7baf-4e05-acfb-cc8f9aa0ebd9,36845,2024-06-24,620.05,Late
76b4b2c0-a44a-47d7-8cc2-0ace9d92c94b,73877,2023-09-11,1231.09,On-Time
585046bc-cceb-4f16-a441-78d74c43bc2b,27449,2024-01-28,1056.34,Missed
5266dad5-253b-45f5-b4df-3b5025d5719f,13115,2023-11-02,1089.62,Missed
2afe84b7-b11a-47fd-af7a-4be18a3ef89f,82188,2024-01-16,594.59,Late
70c89ecf-3390-4564-9bf4-5bf55b03ed82,96761,2023-05-08,798.68,On-Time
8ff563e6-f9ab-45e9-b145-844f45e3a7ed,68902,2024-02-14,426.53,Late
f1db02fd-b836-4c03-8065-29b04d37c852,50717,2024-06-08,1425.98,Missed
28d5036c-e980-498a-853a-16ed99f81c02,58616,2023-11-25,706.54,Late
b100804b-cb20-425d-8725-b8d69da8e312,89126,2023-11-23,558.89,Missed
6d84e2bc-33e6-4452-827c-869b5f1e0a8a,57052,2023-09-03,663.1,Late
55dae171-07c3-4d91-8a6a-0610792d488f,69170,2024-01-16,583.89,On-Time
06936aff-d853-44ef-b2c7-d1cc81195272,32899,2022-10-26,649.51,On-Time
fd92efe3-1add-45a8-839c-70dba4b4e77c,30269,2023-07-09,570.26,Late
91f5f079-8383-4520-a6b5-6d5eb6ff1672,12709,2023-03-19,1105.52,Missed
996fac8a-85cb-4bde-ab26-1a2d64695234,17448,2024-06-19,1377.07,On-Time
cdebc7b1-0488-49f9-9a81-f96a99bb08bc,21876,2023-05-04,1352.17,Late
20a24b52-5b60-4f1a-8e0f-7e3b9e37d7aa,27293,2023-12-05,1140.9,Missed
40a9bc61-080e-401e-be23-39c17148fb90,98642,2023-11-07,1489.93,Missed
e68ba10b-b7e4-42d1-abb6-382a4719dca4,67459,2022-11-22,889.01,Missed
7d32d010-7b08-4247-9cac-c400fdd574cf,83378,2024-05-24,993.19,Late
9610ba98-dcb2-4d42-bee1-366cdcaa6507,86499,2024-04-07,187.24,On-Time
a95f8037-63a9-4759-95c5-224366f1f04f,65963,2024-03-05,769.49,Missed
90c2bf8a-042f-4714-8973-3025545215a2,52489,2024-08-24,1453.74,On-Time
de69d8ab-1fd9-46fb-b28e-4f6244be357b,68159,2023-10-31,806.86,Late
94878d04-499b-431b-8068-88983f4e743c,72232,2024-09-24,1288.77,Missed
6a80da49-cc84-4f03-9a08-8f260d67f7f1,96302,2023-02-17,1145.57,On-Time
a966ae79-738f-4055-ac9d-60a74661b338,52915,2023-11-29,705.04,Late
ffb8fca1-1ca2-4b67-9b9b-79369e08098a,33891,2023-06-27,1297.25,Late
93d53f1a-4f5b-4156-907c-09aeddccb52d,19939,2023-12-06,1026.44,Missed
966fa0e4-ad99-4771-910b-47688e1dc887,82764,2024-02-06,687.2,On-Time
fab9538f-9d27-415c-9d89-a99228e38587,88264,2023-12-09,64.45,Late
816688d4-5fa2-42ac-b2c3-5167fb910993,54326,2024-04-15,1256.65,Missed
c8fb04c7-0097-4529-aff7-539b24294d28,31970,2024-05-09,1316.02,Late
cfe3b54d-f162-4159-a897-a4c8505e4671,92777,2024-04-17,539.55,Missed
2dfac905-3833-4f2a-8a53-647415ed68b6,88398,2023-05-03,588.33,On-Time
e59b5f23-e66a-44de-8fc2-c306be4dd88b,48660,2023-03-18,1183.05,On-Time
c6b7a6ea-f9e4-4294-bc26-c73966a9a1d7,26704,2023-09-24,793.38,Late
e0bbb85b-3a7b-4e4f-a78e-d08c05b46a4f,56222,2024-05-29,247.22,Late
424342f9-cd32-460f-b834-7b24f8130dc6,94954,2023-12-16,1369.51,On-Time
b9d87303-7cf2-4649-ab72-1be3c7cc9570,29488,2023-10-30,1060.4,On-Time
9bedb61a-b9bc-48d8-9c92-6b17b7875d23,37584,2023-01-01,695.67,Missed
ea3b521f-c043-484a-b4b9-8243230e26b5,36195,2024-07-18,193.13,Late
a9136876-e3f5-4c7f-8e77-c819d129a801,98396,2024-06-26,478.79,Late
17a4ba50-8141-4757-b915-aa2c5ef298c9,43388,2023-01-03,1414.72,Late
cf0fa6c9-1f8b-4639-bb4a-a491dd8f18d7,26700,2023-10-07,1026.7,Late
5c1f178b-24b6-4c31-bfc8-8bfb31dd6516,71841,2023-07-15,195.32,Late
72df154d-0ecb-40ac-8a56-e7bcd168f9dc,92382,2022-12-01,461.7,Missed
708cdaee-ee63-4ae2-a476-e6e40757dcdd,46655,2024-07-07,100.19,Missed
077608a9-5fd8-4b62-a752-9baf3adb74f4,76726,2024-05-14,295.52,Missed
8341d2b5-3939-4119-8adb-29c666f1b4dd,37955,2023-04-11,1249.15,On-Time
d21ebb58-e1fc-4311-aed6-2988bdde4520,23004,2024-08-20,710.74,On-Time
fca5bb60-7a39-405d-bcb9-8f6c3816996d,24262,2022-11-30,330.91,On-Time
2590a55e-10ea-43ef-ad74-81a64d8c0e33,43923,2024-06-03,949.54,On-Time
97fd0915-5d80-48b0-b1b2-40d3b07a390e,49703,2022-10-11,952.52,Late
c3e1a896-a242-4007-8fe9-b39b35fab6ff,75565,2022-09-26,118.04,On-Time
98cddd03-33a4-4012-900d-1ed4f910e419,69694,2023-08-01,103.96,Missed
ad996b8f-2195-4ee6-bf32-7636dd21064a,40477,2024-03-07,1440.95,Missed
55ef5de6-90a3-474d-bca1-639cb80756b0,37077,2023-09-28,463.47,On-Time
b51c6cdf-98b6-48c9-8472-f373cbb95b22,84835,2024-04-21,643.48,On-Time
1ba5b591-6702-4559-a55a-78d5b98d2386,25858,2024-02-26,485.42,Late
01156f20-5f7a-4eb5-8bb7-3d8a1aab54e0,50446,2022-11-05,85.45,Late
f2f48d84-cfda-4a5a-a049-e490b8b5eda8,88398,2024-09-02,485.64,Late
d8f19b4e-4c54-47da-bac9-16db4fe0836c,47013,2023-07-19,1224.77,On-Time
6dadcd9d-1b80-4232-b42e-0ff442e15707,66134,2023-04-25,1095.83,Late
7f09f2a3-d6a8-40b3-91af-7097bdd495c9,96057,2022-12-07,1053.23,Late
7906ca6a-0ddb-4bb5-bbd4-83cf467a812f,76449,2023-01-13,812.18,Late
76280d79-2f76-4460-8041-afa71aaacdf8,62897,2024-07-01,217.3,Late
09d8f88b-fd4a-4279-8456-5d7211128fad,19521,2023-04-27,126.47,On-Time
1a109684-d310-42b7-b3f5-b477bde731bd,74345,2023-04-17,1375.2,Late
170b466e-eed0-4b36-931f-4d86946be8cd,99525,2024-05-15,1199.56,Missed
b62b9ed6-ea5f-4cd3-9e2a-8fbbc474b648,67294,2022-12-23,809.19,Late
3702c232-adb4-4cba-be14-2dab7c17ab0c,90336,2022-10-08,657.86,On-Time
2bb5c464-0696-4ed8-9c58-091b34223a4d,24262,2024-04-17,492.16,On-Time
751470de-c2cf-4406-8783-ba1dabde02fb,16484,2023-02-24,722.29,On-Time
d49592fb-f330-4d5c-98f6-baa6f2a6b412,53605,2024-04-04,779.92,On-Time
f7198501-47a1-4d9d-8911-088b2cada84b,65265,2023-07-12,1039.21,On-Time
cae9427e-24de-4e78-9390-cbe73452f0b7,71067,2023-01-30,1340.32,On-Time
268d80e0-6ed1-4a57-84d3-74af35ec686b,74589,2022-10-15,922.08,Missed
1ddd8cf7-533c-43ff-8ccd-da1e5575d59e,25261,2023-12-05,801.54,Late
77c231f8-6cb5-46cb-8154-c6543231b421,27589,2023-08-31,274.76,Late
37201e6a-dbb5-4511-9fc5-e65aac100130,76650,2023-07-31,120.86,Missed
825e27fe-50f2-48d3-8032-077d1c673523,52489,2022-10-09,565.04,Late
8044d7d6-3948-4ce9-813e-57bc5992cbc4,89015,2024-09-03,445.84,On-Time
1806b535-2db3-4b60-87d2-3915c482dbc5,39220,2023-04-12,104.49,Late
c45bfc2e-eedd-446a-a0d7-7a93e012ada2,99640,2023-04-17,329.6,On-Time
6b6f3a64-284d-4d99-b640-060d45ad17a4,18147,2024-08-10,1020.09,Missed
2e11f8d3-3428-47a6-809f-14fab1e4d69c,82914,2022-10-16,1429.24,Missed
9cd08d08-ffd9-45fb-a1b9-5629e0235993,11176,2023-11-18,95.19,Missed
6cf84a56-db7c-4ae3-a90e-121384161040,76510,2024-03-07,1409.92,Missed
9574ac33-2dfd-4da9-8894-8a543b7817b3,81436,2024-02-26,610.04,Late
c10150a6-cf60-4dd5-ad00-757fbce38f1f,62140,2023-05-26,770.74,Missed
85ffbe88-94fa-4e4f-89a8-afdee2a2977b,54773,2023-07-12,743.65,Late
bbcf3aed-08a4-402c-b87c-8ae6518f9524,57020,2023-11-03,1294.14,On-Time
debef5fa-4e96-4cd1-bd28-ac65742b710e,83341,2024-08-27,1084.81,Missed
07055d9e-a4e2-415f-b30a-2dbd85f2be67,57492,2024-05-08,614.13,Missed
fb1af25d-848e-4cc7-9401-1f8466b3af4a,71085,2023-07-03,1172.64,Missed
68c26f0a-d799-4a82-8b9c-9b9d9be2580c,53667,2023-10-21,308.03,Late
ababef0c-2c42-4af9-9119-b4e1ce53ef63,85912,2024-06-09,1321.72,Late
1f745fa2-ea62-46c4-b275-b59efc485394,35025,2024-06-05,501.39,Missed
ad6a79af-14c4-457a-b989-e476aade26f2,53928,2023-10-02,58.87,Missed
e8b7bd67-c8d9-49ec-9c56-6036058ce9d1,34537,2023-11-07,596.13,On-Time
7d35cacc-8229-494c-ab92-7b33b69e233e,53667,2023-01-07,647.17,On-Time
06a28238-3035-4fb5-bf1f-066e547367da,50351,2024-01-06,1317.52,Missed
f1cab5b3-ab5d-493c-924a-8b2534894641,93162,2024-06-09,217.99,On-Time
3ce56ab8-5c6b-46f0-a18c-9deec2256809,38874,2024-07-04,308.28,On-Time
debe817c-428a-4641-92f7-b77b9a905e30,60868,2024-08-22,333.68,On-Time
1d956d8a-302d-4336-a759-6e858b7b668d,56503,2023-09-09,1248.68,On-Time
0da9adcf-20bd-40cc-8f41-30cf13c8d004,37447,2023-10-23,264.18,On-Time
e6df877f-bf32-436f-b21e-82caae96f3c0,94827,2022-11-13,324.23,Late
7c8cd6a8-a3e1-4c5d-9c30-0cfae6f55909,94274,2023-10-29,57.68,On-Time
996119d8-b1ff-4a62-8067-9fa03ab60529,77264,2024-05-15,1025.95,Late
9bd8f366-d8e2-4694-ba9f-5295514b1008,25881,2024-06-20,558.09,On-Time
b794d7ed-e25f-40e5-91eb-489d6206435e,21931,2024-08-15,708.92,Missed
d17a6466-c8bc-4e1f-af6f-e25776d8fc24,27102,2023-04-16,1093.2,On-Time
86adf394-2d96-488a-b05c-3a316585ed36,98370,2023-11-09,1029.07,Late
3412fe22-3864-4197-aa0e-b42811a1f832,90157,2024-07-14,306.38,Missed
2d8db7da-e5fe-44eb-8972-625e1c7d1ed0,99553,2024-08-23,870.97,On-Time
2cd760ab-29e0-4cee-9c1e-a9446f0ea1b5,60985,2023-05-23,290.34,On-Time
63ae988d-1a88-4670-8f2e-5cb0eddfa44e,67323,2023-12-29,901.44,Late
9b5f1e86-0587-42c5-aab5-7e26fb051de0,96302,2023-06-05,979.66,Missed
8feb0338-1c26-4021-9965-5e3bd0dc5a88,17855,2023-10-28,459.75,Missed
3b730880-2fd6-4528-b05c-e50bcca1d00d,91177,2024-03-29,130.38,Missed
9765c805-205b-41c4-9411-d6dfa9e1a913,61712,2024-03-14,1213.25,On-Time
4261c083-06e4-4dc4-bada-b01556fb8605,67786,2023-05-22,1440.01,Late
9d35cfba-f787-436e-93b2-faec89f7f72a,79634,2024-01-30,72.85,On-Time
66cde84c-46de-4495-aae7-be9e938a66fe,69537,2023-11-25,1221.17,On-Time
a0b2697b-f4bb-48c0-a7a5-af0c8e376193,97735,2023-11-11,653.11,Missed
47e3310f-5d56-46a1-b6ba-e3562b60b1f0,25730,2024-01-28,803.76,Missed
0a2cb31d-2c78-453b-a137-8a3420a88785,88273,2023-07-28,1012.94,Missed
e569df31-9192-418a-8a1b-abd608e5ba4e,67890,2024-06-21,1435.32,Late
424f848b-1f5f-499f-8e72-9246972f60bc,36117,2023-06-14,1019.07,Missed
51740525-42cb-4e6b-bf99-32bbb7940d64,33770,2024-08-26,609.58,Late
b54b15d0-9f9e-4376-a81b-0ca8bff1a297,16860,2023-11-01,513.13,Missed
4044f4a6-9807-43d1-a2aa-6d86dacce369,74611,2023-01-15,293.34,Late
6a90e916-1f94-4db1-82bb-cb1ca3d036b7,85296,2022-10-25,79.01,Missed
24ed6563-588f-4971-a791-9137631b9562,78748,2023-05-05,579.61,Missed
f446e187-f1b8-4859-8fa9-187641e53846,43432,2023-04-04,300.2,On-Time
7b3615e9-4d20-49fa-9e61-a17645e074ba,36115,2023-02-10,1362.99,On-Time
8f375c09-3d11-4d43-82ca-6da991eec7c4,34314,2024-05-10,503.81,Late
3ec3ffaa-3ab0-403f-a74f-5b2cc0b28dac,33043,2023-08-29,424.74,On-Time
31b0106a-7d8c-48da-80d6-67fb28478261,80782,2023-03-07,1071.58,On-Time
8e1922f4-e9b2-45f3-b5ff-b28c76b807d6,47671,2023-11-25,1291.85,Missed
fcbc9607-ca49-4368-a88b-e14128dff287,11176,2023-06-27,1402.67,Missed
c610d94d-c8cc-4cd7-aa70-8c510dd0b0d7,70378,2024-01-12,201.75,Late
c1d574d1-6839-4fdd-a8e3-bf8362964e23,81069,2023-02-03,275.99,Late
6ec16619-9c53-4d07-b5a1-db8a11deb7c2,52427,2024-05-19,884.31,On-Time
1d6a381e-3fba-4a2d-8ce3-06277b8d1c04,50717,2024-01-08,220.27,Late
4635339d-8192-475c-a0a6-db291c8ce07e,44405,2024-03-08,962.05,Missed
beeb8152-d6b2-4749-975e-7e03498cc9c2,43401,2024-09-09,1309.68,Late
98c40428-9fd4-4a4c-8c82-d07897480421,60161,2023-12-23,1336.44,On-Time
60e0ab80-eb7b-4641-a790-82aba9a7c3f7,85500,2023-01-15,750.96,Missed
05f79cdb-1d73-4521-89d1-21c025dea497,60864,2023-06-11,320.94,Late
67efa989-2fc0-4cd8-b2fd-3909d12c4df0,66879,2023-05-19,292.64,Late
ff4ed6ad-47dc-40c5-bd05-54ef34e15eae,50473,2022-12-01,996.35,On-Time
6879d55a-5c66-423f-9d4c-74e4c1e67425,28975,2022-12-11,1177.05,On-Time
9b64f942-0d57-49ea-a5fe-7159815d0193,37955,2023-06-28,1391.65,Late
2a18a699-e1d1-4633-b3a1-b3345677eed6,42502,2023-02-12,920.87,Missed
3bb4bdcc-b247-43ff-9b59-467648404785,51198,2023-12-23,1111.79,Late
11a5b5a4-19b7-46f2-a959-40b4dabb452b,15741,2023-01-05,1061.78,Late
774d3917-eef2-4238-90a1-95848886ad29,95202,2022-11-24,1248.76,Missed
ce597332-19df-47ea-839b-59edb45811b5,57491,2022-12-05,1410.92,On-Time
